Re,Pr,Da,porosity,thickness,amplitude,wavelength,Nuavg,DelP_Pa
250,6,0.001,0.75,0.2,0.2,5.0,14.081,81.404502
250,6,0.001,0.75,0.3,0.2,5.0,15.577,124.709267
250,6,0.001,0.7,0.1,0.2,5.0,12.964,54.789619
250,6,0.001,0.7,0.2,0.2,5.0,14.102,82.144241
250,6,0.001,0.7,0.3,0.2,5.0,15.603,126.147261
250,6,0.0001,0.85,0.1,0.2,5.0,13.143,66.01930899999999
250,6,0.0001,0.85,0.2,0.2,5.0,14.146,104.35358
250,6,0.0001,0.85,0.3,0.2,5.0,15.559,168.857607
250,6,0.0001,0.8,0.1,0.2,5.0,13.148,66.236936
250,6,0.0001,0.8,0.2,0.2,5.0,14.155,104.912881
250,6,0.0001,0.8,0.3,0.2,5.0,15.571,169.97048
250,6,0.0001,0.75,0.1,0.2,5.0,13.154,66.473428
250,6,0.0001,0.75,0.2,0.2,5.0,14.165,105.522105
250,6,0.0001,0.75,0.3,0.2,5.0,15.584,171.223648
250,6,0.0001,0.7,0.1,0.2,5.0,13.161,66.732761
250,6,0.0001,0.7,0.2,0.2,5.0,14.175,106.211232
250,6,0.0001,0.7,0.3,0.2,5.0,15.597,172.647137
250,6,1e-05,0.85,0.1,0.2,5.0,13.199,93.168401
250,6,1e-05,0.85,0.2,0.2,5.0,14.127,188.621369
250,6,1e-05,0.85,0.3,0.2,5.0,15.508,344.86763
250,6,1e-05,0.8,0.1,0.2,5.0,13.201,93.573862
250,6,1e-05,0.8,0.2,0.2,5.0,14.13,189.900716
250,6,1e-05,0.8,0.3,0.2,5.0,15.514,347.47704000000004
250,6,1e-05,0.75,0.1,0.2,5.0,13.202,94.03727
250,6,1e-05,0.75,0.2,0.2,5.0,14.134,191.380008
250,6,1e-05,0.75,0.3,0.2,5.0,15.52,350.49641
250,6,1e-05,0.7,0.1,0.2,5.0,13.204,94.570616
250,6,1e-05,0.7,0.2,0.2,5.0,14.139,193.09924
250,6,1e-05,0.7,0.3,0.2,5.0,15.526,354.01576
250,6,1e-06,0.85,0.1,0.2,5.0,13.225,279.716671
250,6,1e-06,0.85,0.2,0.2,5.0,14.107,862.75248
250,6,1e-06,0.85,0.3,0.2,5.0,15.477,1820.15434
250,6,1e-06,0.8,0.1,0.2,5.0,13.225,280.956474
250,6,1e-06,0.8,0.2,0.2,5.0,14.108,866.75223
250,6,1e-06,0.8,0.3,0.2,5.0,15.479,1828.15405
250,6,1e-06,0.75,0.1,0.2,5.0,13.225,282.436263
250,6,1e-06,0.75,0.2,0.2,5.0,14.109,871.57195
250,6,1e-06,0.75,0.3,0.2,5.0,15.481,1837.55373
250,6,1e-06,0.7,0.1,0.2,5.0,13.225,284.216035
250,6,1e-06,0.7,0.2,0.2,5.0,14.111,877.28165
250,6,1e-06,0.7,0.3,0.2,5.0,15.484,1848.75339
250,20,0.001,0.85,0.1,0.2,5.0,18.969,53.743645
250,20,0.001,0.85,0.2,0.2,5.0,20.711,80.073689
250,20,0.001,0.85,0.3,0.2,5.0,22.971,122.152989
250,20,0.001,0.8,0.1,0.2,5.0,18.991,54.06946
250,20,0.001,0.8,0.2,0.2,5.0,20.74,80.716712
250,20,0.001,0.8,0.3,0.2,5.0,23.009,123.381174
250,20,0.001,0.75,0.1,0.2,5.0,19.014,54.417125000000006
250,20,0.001,0.75,0.2,0.2,5.0,20.769,81.404502
250,20,0.001,0.75,0.3,0.2,5.0,23.047,124.709267
250,20,0.001,0.7,0.1,0.2,5.0,19.038,54.789619
250,20,0.001,0.7,0.2,0.2,5.0,20.799,82.144241
250,20,0.001,0.7,0.3,0.2,5.0,23.085,126.147261
250,20,0.0001,0.85,0.1,0.2,5.0,19.285,66.01930899999999
250,20,0.0001,0.85,0.2,0.2,5.0,20.826,104.35358
250,20,0.0001,0.85,0.3,0.2,5.0,23.002,168.857607
250,20,0.0001,0.8,0.1,0.2,5.0,19.294,66.236936
250,20,0.0001,0.8,0.2,0.2,5.0,20.841,104.912881
250,20,0.0001,0.8,0.3,0.2,5.0,23.021,169.97048
250,20,0.0001,0.75,0.1,0.2,5.0,19.303,66.473428
250,20,0.0001,0.75,0.2,0.2,5.0,20.856,105.522105
250,20,0.0001,0.75,0.3,0.2,5.0,23.04,171.223648
250,20,0.0001,0.7,0.1,0.2,5.0,19.313,66.732761
250,20,0.0001,0.7,0.2,0.2,5.0,20.872,106.211232
250,20,0.0001,0.7,0.3,0.2,5.0,23.06,172.647137
250,20,1e-05,0.85,0.1,0.2,5.0,19.355,93.168401
250,20,1e-05,0.85,0.2,0.2,5.0,20.779,188.621369
250,20,1e-05,0.85,0.3,0.2,5.0,22.881,344.86763
250,20,1e-05,0.8,0.1,0.2,5.0,19.358,93.573862
250,20,1e-05,0.8,0.2,0.2,5.0,20.785,189.900716
250,20,1e-05,0.8,0.3,0.2,5.0,22.889,347.47704000000004
250,20,1e-05,0.75,0.1,0.2,5.0,19.36,94.03727
250,20,1e-05,0.75,0.2,0.2,5.0,20.791,191.380008
250,20,1e-05,0.75,0.3,0.2,5.0,22.898,350.49641
250,20,1e-05,0.7,0.1,0.2,5.0,19.363,94.570616
250,20,1e-05,0.7,0.2,0.2,5.0,20.798,193.09924
250,20,1e-05,0.7,0.3,0.2,5.0,22.908,354.01576
250,20,1e-06,0.85,0.1,0.2,5.0,19.392,279.716671
250,20,1e-06,0.85,0.2,0.2,5.0,20.658,862.75248
250,20,1e-06,0.85,0.3,0.2,5.0,22.832,1820.15434
250,20,1e-06,0.8,0.1,0.2,5.0,19.392,280.956474
250,20,1e-06,0.8,0.2,0.2,5.0,20.659,866.75223
250,20,1e-06,0.8,0.3,0.2,5.0,22.835,1828.15405
250,20,1e-06,0.75,0.1,0.2,5.0,19.392,282.436263
250,20,1e-06,0.75,0.2,0.2,5.0,20.661,871.57195
250,20,1e-06,0.75,0.3,0.2,5.0,22.839,1837.55373
250,20,1e-06,0.7,0.1,0.2,5.0,19.393,284.216035
250,20,1e-06,0.7,0.2,0.2,5.0,20.663,877.28165
250,20,1e-06,0.7,0.3,0.2,5.0,22.843,1848.75339
250,50,0.001,0.85,0.1,0.2,5.0,26.011,53.743645
250,50,0.001,0.85,0.2,0.2,5.0,28.487,80.073689
250,50,0.001,0.85,0.3,0.2,5.0,31.799,122.152989
250,50,0.001,0.8,0.1,0.2,5.0,26.041,54.06946
250,50,0.001,0.8,0.2,0.2,5.0,28.523,80.716712
250,50,0.001,0.8,0.3,0.2,5.0,31.849,123.381174
250,50,0.001,0.75,0.1,0.2,5.0,26.072,54.417125000000006
250,50,0.001,0.75,0.2,0.2,5.0,28.56,81.404502
250,50,0.001,0.75,0.3,0.2,5.0,31.9,124.709267
250,50,0.001,0.7,0.1,0.2,5.0,26.105,54.789619
250,50,0.001,0.7,0.2,0.2,5.0,28.598,82.144241
250,50,0.001,0.7,0.3,0.2,5.0,31.949,126.147261
250,50,0.0001,0.85,0.1,0.2,5.0,26.444,66.01930899999999
250,50,0.0001,0.85,0.2,0.2,5.0,28.526,104.35358
250,50,0.0001,0.85,0.3,0.2,5.0,31.529,168.857607
250,50,0.0001,0.8,0.1,0.2,5.0,26.457,66.236936
250,50,0.0001,0.8,0.2,0.2,5.0,28.546,104.912881
250,50,0.0001,0.8,0.3,0.2,5.0,31.554,169.97048
250,50,0.0001,0.75,0.1,0.2,5.0,26.47,66.473428
250,50,0.0001,0.75,0.2,0.2,5.0,28.567,105.522105
250,50,0.0001,0.75,0.3,0.2,5.0,31.58,171.223648
250,50,0.0001,0.7,0.1,0.2,5.0,26.484,66.732762
250,50,0.0001,0.7,0.2,0.2,5.0,28.589,106.211232
250,50,0.0001,0.7,0.3,0.2,5.0,31.607,172.647137
250,50,1e-05,0.85,0.1,0.2,5.0,26.546,93.168401
250,50,1e-05,0.85,0.2,0.2,5.0,28.427,188.621369
250,50,1e-05,0.85,0.3,0.2,5.0,31.284,344.86763
250,50,1e-05,0.8,0.1,0.2,5.0,26.55,93.573862
250,50,1e-05,0.8,0.2,0.2,5.0,28.435,189.900716
250,50,1e-05,0.8,0.3,0.2,5.0,31.296,347.47704000000004
250,50,1e-05,0.75,0.1,0.2,5.0,26.553,94.03727
250,50,1e-05,0.75,0.2,0.2,5.0,28.444,191.380008
250,50,1e-05,0.75,0.3,0.2,5.0,31.308,350.49641
250,50,1e-05,0.7,0.1,0.2,5.0,26.558,94.570616
250,50,1e-05,0.7,0.2,0.2,5.0,28.454,193.09924
250,50,1e-05,0.7,0.3,0.2,5.0,31.322,354.01576
250,50,1e-06,0.85,0.1,0.2,5.0,26.597,279.716671
250,50,1e-06,0.85,0.2,0.2,5.0,28.322,862.75248
250,50,1e-06,0.85,0.3,0.2,5.0,31.2,1820.15434
250,50,1e-06,0.8,0.1,0.2,5.0,26.597,280.956474
250,50,1e-06,0.8,0.2,0.2,5.0,28.324,866.75223
250,50,1e-06,0.8,0.3,0.2,5.0,31.204,1828.15405
250,50,1e-06,0.75,0.1,0.2,5.0,26.598,282.436263
250,50,1e-06,0.75,0.2,0.2,5.0,28.326,871.57195
250,50,1e-06,0.75,0.3,0.2,5.0,31.209,1837.55373
250,50,1e-06,0.7,0.1,0.2,5.0,26.599,284.216035
250,50,1e-06,0.7,0.2,0.2,5.0,28.329,877.28165
250,50,1e-06,0.7,0.3,0.2,5.0,31.215,1848.75339
500,3,0.001,0.85,0.1,0.2,5.0,12.763,136.67735100000002
500,3,0.001,0.85,0.2,0.2,5.0,14.173,206.8988
500,3,0.001,0.85,0.3,0.2,5.0,15.996,317.58106000000004
500,3,0.001,0.8,0.1,0.2,5.0,12.778,137.61308200000002
500,3,0.001,0.8,0.2,0.2,5.0,14.191,208.81557
500,3,0.001,0.8,0.3,0.2,5.0,16.022,321.26845000000003
500,3,0.001,0.75,0.1,0.2,5.0,12.793,138.618542
500,3,0.001,0.75,0.2,0.2,5.0,14.208,210.86219
500,3,0.001,0.75,0.3,0.2,5.0,16.047,325.24581
500,3,0.001,0.7,0.1,0.2,5.0,12.808,139.683705
500,3,0.001,0.7,0.2,0.2,5.0,14.225,213.06853
500,3,0.001,0.7,0.3,0.2,5.0,16.072,329.55309
500,3,0.0001,0.85,0.1,0.2,5.0,12.83,165.344539
500,3,0.0001,0.85,0.2,0.2,5.0,13.845,265.485887
500,3,0.0001,0.85,0.3,0.2,5.0,15.389,433.90025
500,3,0.0001,0.8,0.1,0.2,5.0,12.836,166.04222499999997
500,3,0.0001,0.8,0.2,0.2,5.0,13.855,267.33919000000003
500,3,0.0001,0.8,0.3,0.2,5.0,15.401,437.77159
500,3,0.0001,0.75,0.1,0.2,5.0,12.843,166.78968999999998
500,3,0.0001,0.75,0.2,0.2,5.0,13.866,269.39263459999995
500,3,0.0001,0.75,0.3,0.2,5.0,15.414,442.12473
500,3,0.0001,0.7,0.1,0.2,5.0,12.85,167.62687
500,3,0.0001,0.7,0.2,0.2,5.0,13.876,271.7562132
500,3,0.0001,0.7,0.3,0.2,5.0,15.426,447.08985
500,3,1e-05,0.85,0.1,0.2,5.0,12.815,228.49253
500,3,1e-05,0.85,0.2,0.2,5.0,13.674,456.21956
500,3,1e-05,0.85,0.3,0.2,5.0,15.151,824.3443000000001
500,3,1e-05,0.8,0.1,0.2,5.0,12.817,229.91157
500,3,1e-05,0.8,0.2,0.2,5.0,13.68,460.63898
500,3,1e-05,0.8,0.3,0.2,5.0,15.158,833.5462
500,3,1e-05,0.75,0.1,0.2,5.0,12.819,231.46052
500,3,1e-05,0.75,0.2,0.2,5.0,13.685,465.67841
500,3,1e-05,0.75,0.3,0.2,5.0,15.164,844.0986
500,3,1e-05,0.7,0.1,0.2,5.0,12.821,233.18936
500,3,1e-05,0.7,0.2,0.2,5.0,13.692,471.49787
500,3,1e-05,0.7,0.3,0.2,5.0,15.172,856.3616400000001
500,3,1e-06,0.85,0.1,0.2,5.0,12.824,620.2189199999999
500,3,1e-06,0.85,0.2,0.2,5.0,13.577,1861.25612
500,3,1e-06,0.85,0.3,0.2,5.0,15.073,3886.39378
500,3,1e-06,0.8,0.1,0.2,5.0,12.824,624.86856
500,3,1e-06,0.8,0.2,0.2,5.0,13.58,1875.75565
500,3,1e-06,0.8,0.3,0.2,5.0,15.076,3915.39331
500,3,1e-06,0.75,0.1,0.2,5.0,12.824,629.95816
500,3,1e-06,0.75,0.2,0.2,5.0,13.583,1891.75515
500,3,1e-06,0.75,0.3,0.2,5.0,15.08,3948.29281
500,3,1e-06,0.7,0.1,0.2,5.0,12.824,635.55773
500,3,1e-06,0.7,0.2,0.2,5.0,13.586,1910.35461
500,3,1e-06,0.7,0.3,0.2,5.0,15.083,3986.59227
500,6,0.001,0.85,0.1,0.2,5.0,15.742,136.67735100000002
500,6,0.001,0.85,0.2,0.2,5.0,17.564,206.8988
500,6,0.001,0.85,0.3,0.2,5.0,19.938,317.58106000000004
500,6,0.001,0.8,0.1,0.2,5.0,15.761,137.61308200000002
500,6,0.001,0.8,0.2,0.2,5.0,17.586,208.81557
500,6,0.001,0.8,0.3,0.2,5.0,19.97,321.26845000000003
500,6,0.001,0.75,0.1,0.2,5.0,15.779,138.618542
500,6,0.001,0.75,0.2,0.2,5.0,17.607,210.86219
500,6,0.001,0.75,0.3,0.2,5.0,20.001,325.24581
500,6,0.001,0.7,0.1,0.2,5.0,15.798,139.683705
500,6,0.001,0.7,0.2,0.2,5.0,17.626,213.06853
500,6,0.001,0.7,0.3,0.2,5.0,20.031,329.55309
500,6,0.0001,0.85,0.1,0.2,5.0,15.82,165.344539
500,6,0.0001,0.85,0.2,0.2,5.0,17.101,265.485887
500,6,0.0001,0.85,0.3,0.2,5.0,19.057,433.90025
500,6,0.0001,0.8,0.1,0.2,5.0,15.828,166.04222499999997
500,6,0.0001,0.8,0.2,0.2,5.0,17.113,267.33919000000003
500,6,0.0001,0.8,0.3,0.2,5.0,19.072,437.77159
500,6,0.0001,0.75,0.1,0.2,5.0,15.836,166.78968999999998
500,6,0.0001,0.75,0.2,0.2,5.0,17.134,269.39263459999995
500,6,0.0001,0.75,0.3,0.2,5.0,19.088,442.12473
500,6,0.0001,0.7,0.1,0.2,5.0,15.845,167.62687
500,6,0.0001,0.7,0.2,0.2,5.0,17.147,271.7562132
500,6,0.0001,0.7,0.3,0.2,5.0,19.103,447.08985
500,6,1e-05,0.85,0.1,0.2,5.0,15.803,228.49253
500,6,1e-05,0.85,0.2,0.2,5.0,16.906,456.21956
500,6,1e-05,0.85,0.3,0.2,5.0,18.864,824.3443000000001
500,6,1e-05,0.8,0.1,0.2,5.0,15.806,229.91157
500,6,1e-05,0.8,0.2,0.2,5.0,16.913,460.63898
500,6,1e-05,0.8,0.3,0.2,5.0,18.872,833.5462
500,6,1e-05,0.75,0.1,0.2,5.0,15.803,231.46052
500,6,1e-05,0.75,0.2,0.2,5.0,16.921,465.67841
500,6,1e-05,0.75,0.3,0.2,5.0,18.881,844.0986
500,6,1e-05,0.7,0.1,0.2,5.0,15.805,233.18936
500,6,1e-05,0.7,0.2,0.2,5.0,16.929,471.49787
500,6,1e-05,0.7,0.3,0.2,5.0,18.89,856.3616400000001
500,6,1e-06,0.85,0.1,0.2,5.0,15.816,620.2189199999999
500,6,1e-06,0.85,0.2,0.2,5.0,16.794,1861.25612
500,6,1e-06,0.85,0.3,0.2,5.0,18.78,3886.39378
500,6,1e-06,0.8,0.1,0.2,5.0,15.816,624.86856
500,6,1e-06,0.8,0.2,0.2,5.0,16.797,1875.75565
500,6,1e-06,0.8,0.3,0.2,5.0,18.784,3915.39331
500,6,1e-06,0.75,0.1,0.2,5.0,15.816,629.95816
500,6,1e-06,0.75,0.2,0.2,5.0,16.8,1891.75515
500,6,1e-06,0.75,0.3,0.2,5.0,18.788,3948.29281
500,6,1e-06,0.7,0.1,0.2,5.0,15.816,635.55773
500,6,1e-06,0.7,0.2,0.2,5.0,16.804,1910.35461
500,6,1e-06,0.7,0.3,0.2,5.0,18.795,3986.59227
500,20,0.001,0.85,0.1,0.2,5.0,23.5,136.67735100000002
500,20,0.001,0.85,0.2,0.2,5.0,26.331,206.8988
500,20,0.001,0.85,0.3,0.2,5.0,30.269,317.58106000000004
500,20,0.001,0.8,0.1,0.2,5.0,23.53,137.61308200000002
500,20,0.001,0.8,0.2,0.2,5.0,26.366,208.81557
500,20,0.001,0.8,0.3,0.2,5.0,30.309,321.26845000000003
500,20,0.001,0.75,0.1,0.2,5.0,23.562,138.618542
500,20,0.001,0.75,0.2,0.2,5.0,26.399,210.86219
500,20,0.001,0.75,0.3,0.2,5.0,30.347,325.24581
500,20,0.001,0.7,0.1,0.2,5.0,23.593,139.683705
500,20,0.001,0.7,0.2,0.2,5.0,26.43,213.06853
500,20,0.001,0.7,0.3,0.2,5.0,30.383,329.55309
500,20,0.0001,0.85,0.1,0.2,5.0,23.631,165.344539
500,20,0.0001,0.85,0.2,0.2,5.0,25.852,265.485887
500,20,0.0001,0.85,0.3,0.2,5.0,29.224,433.90025
500,20,0.0001,0.8,0.1,0.2,5.0,23.643,166.04222499999997
500,20,0.0001,0.8,0.2,0.2,5.0,25.872,267.33919000000003
500,20,0.0001,0.8,0.3,0.2,5.0,29.247,437.77159
500,20,0.0001,0.75,0.1,0.2,5.0,23.656,166.78968999999998
500,20,0.0001,0.75,0.2,0.2,5.0,25.892,269.4226352
500,20,0.0001,0.75,0.3,0.2,5.0,29.273,442.12473
500,20,0.0001,0.7,0.1,0.2,5.0,23.671,167.62687
500,20,0.0001,0.7,0.2,0.2,5.0,25.914,271.7762139
500,20,0.0001,0.7,0.3,0.2,5.0,29.301,447.08985
500,20,1e-05,0.85,0.1,0.2,5.0,23.687,228.49253
500,20,1e-05,0.85,0.2,0.2,5.0,25.822,456.21956
500,20,1e-05,0.85,0.3,0.2,5.0,29.676,824.3443000000001
500,20,1e-05,0.8,0.1,0.2,5.0,23.682,229.95157
500,20,1e-05,0.8,0.2,0.2,5.0,25.834,460.63898
500,20,1e-05,0.8,0.3,0.2,5.0,29.687,833.5462
500,20,1e-05,0.75,0.1,0.2,5.0,23.686,231.46052
500,20,1e-05,0.75,0.2,0.2,5.0,25.846,465.67841
500,20,1e-05,0.75,0.3,0.2,5.0,29.7,844.0986
500,20,1e-05,0.7,0.1,0.2,5.0,23.691,233.18936
500,20,1e-05,0.7,0.2,0.2,5.0,25.86,471.49787
500,20,1e-05,0.7,0.3,0.2,5.0,29.714,856.3616400000001
500,20,1e-06,0.85,0.1,0.2,5.0,23.722,620.2189199999999
500,20,1e-06,0.85,0.2,0.2,5.0,25.637,1861.25612
500,20,1e-06,0.85,0.3,0.2,5.0,29.692,3886.39378
500,20,1e-06,0.8,0.1,0.2,5.0,23.724,624.86856
500,20,1e-06,0.8,0.2,0.2,5.0,25.642,1875.75565
500,20,1e-06,0.8,0.3,0.2,5.0,29.698,3915.39331
500,20,1e-06,0.75,0.1,0.2,5.0,23.724,629.95816
500,20,1e-06,0.75,0.2,0.2,5.0,25.647,1891.75515
500,20,1e-06,0.75,0.3,0.2,5.0,29.705,3948.29281
500,20,1e-06,0.7,0.1,0.2,5.0,23.725,635.55773
500,20,1e-06,0.7,0.2,0.2,5.0,25.653,1910.35461
500,20,1e-06,0.7,0.3,0.2,5.0,29.719,3986.59227
500,50,0.001,0.85,0.1,0.2,5.0,32.094,136.67735000000002
500,50,0.001,0.85,0.2,0.2,5.0,36.022,206.8988
500,50,0.001,0.85,0.3,0.2,5.0,41.698,317.58106000000004
500,50,0.001,0.8,0.1,0.2,5.0,32.135,137.613081
500,50,0.001,0.8,0.2,0.2,5.0,36.062,208.81557
500,50,0.001,0.8,0.3,0.2,5.0,41.753,321.26845000000003
500,50,0.001,0.75,0.1,0.2,5.0,32.178,138.61854
500,50,0.001,0.75,0.2,0.2,5.0,36.1,210.86219
500,50,0.001,0.75,0.3,0.2,5.0,41.806,325.24581
500,50,0.001,0.7,0.1,0.2,5.0,32.223,139.68370399999998
500,50,0.001,0.7,0.2,0.2,5.0,36.134,213.06853
500,50,0.001,0.7,0.3,0.2,5.0,41.855,329.55309
500,50,0.0001,0.85,0.1,0.2,5.0,32.955,165.344539
500,50,0.0001,0.85,0.2,0.2,5.0,36.656,265.485887
500,50,0.0001,0.85,0.3,0.2,5.0,41.021,433.92026
500,50,0.0001,0.8,0.1,0.2,5.0,32.971,166.04222499999997
500,50,0.0001,0.8,0.2,0.2,5.0,36.682,267.33919000000003
500,50,0.0001,0.8,0.3,0.2,5.0,41.058,437.79161
500,50,0.0001,0.75,0.1,0.2,5.0,32.989,166.78968999999998
500,50,0.0001,0.75,0.2,0.2,5.0,36.709,269.4226352
500,50,0.0001,0.75,0.3,0.2,5.0,41.097,442.14474
500,50,0.0001,0.7,0.1,0.2,5.0,33.008,167.62687
500,50,0.0001,0.7,0.2,0.2,5.0,36.741,271.7762139
500,50,0.0001,0.7,0.3,0.2,5.0,41.141,447.11986
500,50,1e-05,0.85,0.1,0.2,5.0,33.132,228.54253
500,50,1e-05,0.85,0.2,0.2,5.0,37.111,456.21956
500,50,1e-05,0.85,0.3,0.2,5.0,43.589,824.4543100000001
500,50,1e-05,0.8,0.1,0.2,5.0,33.18,229.98157
500,50,1e-05,0.8,0.2,0.2,5.0,37.127,460.63898
500,50,1e-05,0.8,0.3,0.2,5.0,43.604,833.65621
500,50,1e-05,0.75,0.1,0.2,5.0,33.186,231.49052
500,50,1e-05,0.75,0.2,0.2,5.0,37.144,465.67841
500,50,1e-05,0.75,0.3,0.2,5.0,43.616,844.21861
500,50,1e-05,0.7,0.1,0.2,5.0,33.193,233.20936
500,50,1e-05,0.7,0.2,0.2,5.0,37.163,471.49787
500,50,1e-05,0.7,0.3,0.2,5.0,43.629,856.4816500000001
500,50,1e-06,0.85,0.1,0.2,5.0,33.377,620.2189199999999
500,50,1e-06,0.85,0.2,0.2,5.0,37.011,1861.25612
500,50,1e-06,0.85,0.3,0.2,5.0,43.813,3886.39379
500,50,1e-06,0.8,0.1,0.2,5.0,33.375,624.86856
500,50,1e-06,0.8,0.2,0.2,5.0,37.019,1875.75565
500,50,1e-06,0.8,0.3,0.2,5.0,43.819,3915.39332
500,50,1e-06,0.75,0.1,0.2,5.0,33.376,629.95816
500,50,1e-06,0.75,0.2,0.2,5.0,37.027,1891.75515
500,50,1e-06,0.75,0.3,0.2,5.0,43.81,3948.29281
500,50,1e-06,0.7,0.1,0.2,5.0,33.377,635.55773
500,50,1e-06,0.7,0.2,0.2,5.0,37.036,1910.35461
500,50,1e-06,0.7,0.3,0.2,5.0,43.838,3986.59228
25,3,0.001,0.85,0.1,0.3,4.0,6.596,4.9808637
25,3,0.001,0.85,0.2,0.3,4.0,7.1411,7.39498
25,3,0.001,0.85,0.3,0.3,4.0,7.7713,11.3540105
25,3,0.001,0.8,0.1,0.3,4.0,6.6012,5.000652199999999
25,3,0.001,0.8,0.2,0.3,4.0,7.1483,7.4352897
25,3,0.001,0.8,0.3,0.3,4.0,7.7793,11.427614
25,3,0.001,0.75,0.1,0.3,4.0,6.6065,5.0215171
25,3,0.001,0.75,0.2,0.3,4.0,7.1558,7.4781642
25,3,0.001,0.75,0.3,0.3,4.0,7.7879,11.5061818
25,3,0.001,0.7,0.1,0.3,4.0,6.6122,5.0436555
25,3,0.001,0.7,0.2,0.3,4.0,7.1638,7.5238987
25,3,0.001,0.7,0.3,0.3,4.0,7.7971,11.5917096
25,3,0.0001,0.85,0.1,0.3,4.0,6.9257,6.371586099999999
25,3,0.0001,0.85,0.2,0.3,4.0,7.5904,10.2037
25,3,0.0001,0.85,0.3,0.3,4.0,8.4748,17.292662
25,3,0.0001,0.8,0.1,0.3,4.0,6.9287,6.3860633
25,3,0.0001,0.8,0.2,0.3,4.0,7.5943,10.232414
25,3,0.0001,0.8,0.3,0.3,4.0,8.4798,17.346317000000003
25,3,0.0001,0.75,0.1,0.3,4.0,6.9319,6.4013175
25,3,0.0001,0.75,0.2,0.3,4.0,7.5984,10.262098
25,3,0.0001,0.75,0.3,0.3,4.0,8.4849,17.404936
25,3,0.0001,0.7,0.1,0.3,4.0,6.9352,6.4174447
25,3,0.0001,0.7,0.2,0.3,4.0,7.6026,10.293749
25,3,0.0001,0.7,0.3,0.3,4.0,8.4903,17.466514
25,3,1e-05,0.85,0.1,0.3,4.0,7.0165,8.853062
25,3,1e-05,0.85,0.2,0.3,4.0,7.7194,17.990347
25,3,1e-05,0.85,0.3,0.3,4.0,8.6776,33.894278
25,3,1e-05,0.8,0.1,0.3,4.0,7.0176,8.866083999999999
25,3,1e-05,0.8,0.2,0.3,4.0,7.7208,18.020228
25,3,1e-05,0.8,0.3,0.3,4.0,8.6795,33.950127
25,3,1e-05,0.75,0.1,0.3,4.0,7.0187,8.8804
25,3,1e-05,0.75,0.2,0.3,4.0,7.7223,18.053098
25,3,1e-05,0.75,0.3,0.3,4.0,8.6814,34.013960999999995
25,3,1e-05,0.7,0.1,0.3,4.0,7.0199,8.896307
25,3,1e-05,0.7,0.2,0.3,4.0,7.7238,18.090955
25,3,1e-05,0.7,0.3,0.3,4.0,8.6834,34.08478
25,3,1e-06,0.85,0.1,0.3,4.0,7.0454,26.831896
25,3,1e-06,0.85,0.2,0.3,4.0,7.7584,83.631374
25,3,1e-06,0.85,0.3,0.3,4.0,8.7357,177.18879900000002
25,3,1e-06,0.8,0.1,0.3,4.0,7.0456,26.893863
25,3,1e-06,0.8,0.2,0.3,4.0,7.7587,83.754333
25,3,1e-06,0.8,0.3,0.3,4.0,8.736,177.37875
25,3,1e-06,0.75,0.1,0.3,4.0,7.0458,26.960829
25,3,1e-06,0.75,0.2,0.3,4.0,7.759,83.890288
25,3,1e-06,0.75,0.3,0.3,4.0,8.7364,177.59869600000002
25,3,1e-06,0.7,0.1,0.3,4.0,7.0461,27.035791
25,3,1e-06,0.7,0.2,0.3,4.0,7.7593,84.04223900000001
25,3,1e-06,0.7,0.3,0.3,4.0,8.7367,177.838637
25,6,0.001,0.85,0.1,0.3,4.0,7.3202,4.9808637
25,6,0.001,0.85,0.2,0.3,4.0,7.9426,7.39498
25,6,0.001,0.85,0.3,0.3,4.0,8.6581,11.3540105
25,6,0.001,0.8,0.1,0.3,4.0,7.3257,5.000652199999999
25,6,0.001,0.8,0.2,0.3,4.0,7.9505,7.4352897
25,6,0.001,0.8,0.3,0.3,4.0,8.6672,11.427614
25,6,0.001,0.75,0.1,0.3,4.0,7.3315,5.0215171
25,6,0.001,0.75,0.2,0.3,4.0,7.9588,7.4781642
25,6,0.001,0.75,0.3,0.3,4.0,8.6769,11.5061818
25,6,0.001,0.7,0.1,0.3,4.0,7.3376,5.0436555
25,6,0.001,0.7,0.2,0.3,4.0,7.9676,7.5238987
25,6,0.001,0.7,0.3,0.3,4.0,8.6874,11.5917096
25,6,0.0001,0.85,0.1,0.3,4.0,7.6604,6.371586099999999
25,6,0.0001,0.85,0.2,0.3,4.0,8.4015,10.2037
25,6,0.0001,0.85,0.3,0.3,4.0,9.3762,17.292662
25,6,0.0001,0.8,0.1,0.3,4.0,7.6636,6.3860633
25,6,0.0001,0.8,0.2,0.3,4.0,8.4056,10.232414
25,6,0.0001,0.8,0.3,0.3,4.0,9.3815,17.346317000000003
25,6,0.0001,0.75,0.1,0.3,4.0,7.6669,6.4013175
25,6,0.0001,0.75,0.2,0.3,4.0,8.4099,10.262098
25,6,0.0001,0.75,0.3,0.3,4.0,9.387,17.404936
25,6,0.0001,0.7,0.1,0.3,4.0,7.6704,6.4174447
25,6,0.0001,0.7,0.2,0.3,4.0,8.4143,10.293749
25,6,0.0001,0.7,0.3,0.3,4.0,9.3927,17.466514
25,6,1e-05,0.85,0.1,0.3,4.0,7.7542,8.853062
25,6,1e-05,0.85,0.2,0.3,4.0,8.533,17.990347
